userid,sessionid,session_duration,click_frequency,product_switch_count,purchase_ratio,cart_abandonment,cluster,user_segment,loss_aversion,comparison_overload,decision_fatigue,impulsive_behavior
34,10,3600.0,10,6,0.1,0.0,1,Impulsive Buyers,0,1,0,0
35,1,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
35,2,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
35,3,3600.0,7,2,0.0,0.0,0,Explorers,0,0,0,0
35,4,3600.0,8,6,0.25,0.0,1,Impulsive Buyers,0,1,0,0
35,5,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
35,6,3600.0,8,4,0.25,0.0,1,Impulsive Buyers,0,0,0,0
35,7,3600.0,10,4,0.2,0.0,1,Impulsive Buyers,0,0,0,0
35,8,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
35,9,3600.0,9,2,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
35,10,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
36,1,3600.0,9,4,0.0,1.0,2,Loyal Users,1,0,1,0
36,2,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
36,3,3600.0,6,1,0.1666666666666666,0.0,0,Explorers,0,0,0,0
36,4,3600.0,8,2,0.0,1.0,2,Loyal Users,1,0,1,0
36,5,3600.0,10,2,0.0,1.0,2,Loyal Users,1,0,1,0
36,6,3600.0,7,5,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
36,7,3600.0,8,3,0.0,1.0,2,Loyal Users,1,0,1,0
36,8,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
36,9,3600.0,9,3,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
36,10,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
37,1,3600.0,10,3,0.1,0.0,1,Impulsive Buyers,0,0,0,0
37,2,3600.0,5,4,0.0,1.0,2,Loyal Users,0,0,1,0
37,3,3600.0,6,3,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
37,4,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
37,5,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
37,6,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
37,7,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
37,8,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
37,9,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
37,10,3600.0,10,5,0.0,1.0,2,Loyal Users,1,0,1,0
38,1,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
38,2,3600.0,8,1,0.0,1.0,2,Loyal Users,1,0,1,0
38,3,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
38,4,3600.0,5,3,0.4,0.0,3,Hesitant Users,0,0,0,0
38,5,3600.0,9,2,0.0,1.0,2,Loyal Users,1,0,1,0
38,6,3600.0,8,2,0.25,0.0,3,Hesitant Users,0,0,0,0
38,7,3600.0,10,6,0.2,0.0,1,Impulsive Buyers,0,1,0,0
38,8,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
38,9,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
38,10,3600.0,8,5,0.0,1.0,2,Loyal Users,1,0,1,0
39,1,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
39,2,3600.0,8,4,0.25,0.0,1,Impulsive Buyers,0,0,0,0
39,3,3600.0,8,4,0.25,0.0,1,Impulsive Buyers,0,0,0,0
39,4,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
39,5,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
39,6,3600.0,10,5,0.1,0.0,1,Impulsive Buyers,0,0,0,0
39,7,3600.0,10,4,0.3,0.0,1,Impulsive Buyers,0,0,0,0
39,8,3600.0,5,3,0.0,1.0,2,Loyal Users,0,0,1,0
39,9,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
39,10,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
40,1,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
40,2,3600.0,8,6,0.375,0.0,1,Impulsive Buyers,0,1,0,0
40,3,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
40,4,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
40,5,3600.0,8,1,0.0,1.0,2,Loyal Users,1,0,1,0
40,6,3600.0,5,3,0.4,0.0,3,Hesitant Users,0,0,0,0
40,7,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
40,8,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
40,9,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
40,10,3600.0,6,1,0.0,1.0,2,Loyal Users,1,0,1,0
41,1,3600.0,10,2,0.0,0.0,0,Explorers,0,0,0,0
41,2,3600.0,10,1,0.0,0.0,0,Explorers,0,0,0,0
41,3,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
41,4,3600.0,5,3,0.0,1.0,2,Loyal Users,0,0,1,0
41,5,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
41,6,3600.0,6,3,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
41,7,3600.0,10,3,0.0,1.0,2,Loyal Users,1,0,1,0
41,8,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
41,9,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
41,10,3600.0,6,2,0.0,1.0,2,Loyal Users,1,0,1,0
42,1,3600.0,7,6,0.1428571428571428,0.0,1,Impulsive Buyers,0,1,0,0
42,2,3600.0,5,4,0.4,0.0,3,Hesitant Users,0,0,0,0
42,3,3600.0,6,0,0.0,0.0,0,Explorers,0,0,0,0
42,4,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
42,5,3600.0,10,2,0.1,0.0,1,Impulsive Buyers,0,0,0,0
42,6,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
42,7,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
42,8,3600.0,9,2,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
42,9,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
42,10,3600.0,10,3,0.0,0.0,1,Impulsive Buyers,0,0,0,0
43,1,3600.0,7,4,0.4285714285714285,0.0,3,Hesitant Users,0,0,0,0
43,2,3600.0,7,4,0.4285714285714285,0.0,3,Hesitant Users,0,0,0,0
43,3,3600.0,7,4,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
43,4,3600.0,8,4,0.0,1.0,2,Loyal Users,1,0,1,0
43,5,3600.0,8,0,0.0,0.0,0,Explorers,0,0,0,0
43,6,3600.0,5,3,0.0,1.0,2,Loyal Users,0,0,1,0
43,7,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
43,8,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
43,9,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
43,10,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
44,1,3600.0,5,0,0.0,0.0,0,Explorers,0,0,0,0
44,2,3600.0,8,6,0.25,0.0,1,Impulsive Buyers,0,1,0,0
44,3,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
44,4,3600.0,10,4,0.0,1.0,2,Loyal Users,1,0,1,0
44,5,3600.0,9,2,0.0,1.0,2,Loyal Users,1,0,1,0
44,6,3600.0,8,1,0.0,0.0,0,Explorers,0,0,0,0
44,7,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
44,8,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
44,9,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
44,10,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
45,1,3600.0,10,4,0.2,0.0,1,Impulsive Buyers,0,0,0,0
45,2,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
45,3,3600.0,8,4,0.0,1.0,2,Loyal Users,1,0,1,0
45,4,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
45,5,3600.0,9,4,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
45,6,3600.0,7,3,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
45,7,3600.0,7,4,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
45,8,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
45,9,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
45,10,3600.0,7,4,0.4285714285714285,0.0,3,Hesitant Users,0,0,0,0
46,1,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
46,2,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
46,3,3600.0,9,7,0.2222222222222222,0.0,1,Impulsive Buyers,0,1,0,0
46,4,3600.0,6,2,0.0,1.0,2,Loyal Users,1,0,1,0
46,5,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
46,6,3600.0,7,4,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
46,7,3600.0,8,4,0.0,1.0,2,Loyal Users,1,0,1,0
46,8,3600.0,6,4,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
46,9,3600.0,9,3,0.0,1.0,2,Loyal Users,1,0,1,0
46,10,3600.0,9,2,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
47,1,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
47,2,3600.0,7,3,0.0,1.0,2,Loyal Users,1,0,1,0
47,3,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
47,4,3600.0,5,3,0.0,1.0,2,Loyal Users,0,0,1,0
47,5,3600.0,9,3,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
47,6,3600.0,6,1,0.0,1.0,2,Loyal Users,1,0,1,0
47,7,3600.0,10,5,0.3,0.0,1,Impulsive Buyers,0,0,0,0
47,8,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
47,9,3600.0,6,1,0.0,0.0,0,Explorers,0,0,0,0
47,10,3600.0,7,1,0.0,0.0,0,Explorers,0,0,0,0
48,1,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
48,2,3600.0,6,4,0.5,0.0,3,Hesitant Users,0,0,0,0
48,3,3600.0,8,5,0.125,0.0,1,Impulsive Buyers,0,0,0,0
48,4,3600.0,7,2,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
48,5,3600.0,7,3,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
48,6,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
48,7,3600.0,10,6,0.1,0.0,1,Impulsive Buyers,0,1,0,0
48,8,3600.0,10,0,0.0,0.0,0,Explorers,0,0,0,0
48,9,3600.0,8,1,0.125,0.0,0,Explorers,0,0,0,0
48,10,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
49,1,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
49,2,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
49,3,3600.0,6,0,0.0,0.0,0,Explorers,0,0,0,0
49,4,3600.0,10,4,0.0,1.0,2,Loyal Users,1,0,1,0
49,5,3600.0,6,4,0.0,1.0,2,Loyal Users,1,0,1,0
49,6,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
49,7,3600.0,6,5,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
49,8,3600.0,6,5,0.5,0.0,3,Hesitant Users,0,0,0,0
49,9,3600.0,6,0,0.0,0.0,0,Explorers,0,0,0,0
49,10,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
50,1,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
50,2,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
50,3,3600.0,8,3,0.125,0.0,1,Impulsive Buyers,0,0,0,0
50,4,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
50,5,3600.0,7,4,0.0,0.0,0,Explorers,0,0,0,0
50,6,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
50,7,3600.0,9,3,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
50,8,3600.0,10,5,0.3,0.0,1,Impulsive Buyers,0,0,0,0
50,9,3600.0,10,5,0.3,0.0,1,Impulsive Buyers,0,0,0,0
50,10,3600.0,5,4,0.2,0.0,3,Hesitant Users,0,0,0,0
51,1,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
51,2,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
51,3,3600.0,9,5,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
51,4,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
51,5,3600.0,10,5,0.1,0.0,1,Impulsive Buyers,0,0,0,0
51,6,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
51,7,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
51,8,3600.0,8,4,0.0,1.0,2,Loyal Users,1,0,1,0
51,9,3600.0,10,5,0.1,0.0,1,Impulsive Buyers,0,0,0,0
51,10,3600.0,9,2,0.0,1.0,2,Loyal Users,1,0,1,0
52,1,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
52,2,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
52,3,3600.0,10,5,0.2,0.0,1,Impulsive Buyers,0,0,0,0
52,4,3600.0,7,4,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
52,5,3600.0,9,3,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
52,6,3600.0,9,2,0.0,1.0,2,Loyal Users,1,0,1,0
52,7,3600.0,7,5,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
52,8,3600.0,7,1,0.0,0.0,0,Explorers,0,0,0,0
52,9,3600.0,8,3,0.0,1.0,2,Loyal Users,1,0,1,0
52,10,3600.0,9,4,0.0,1.0,2,Loyal Users,1,0,1,0
53,1,3600.0,8,4,0.25,0.0,1,Impulsive Buyers,0,0,0,0
53,2,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
53,3,3600.0,8,6,0.25,0.0,1,Impulsive Buyers,0,1,0,0
53,4,3600.0,10,7,0.2,0.0,1,Impulsive Buyers,0,1,0,0
53,5,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
53,6,3600.0,9,4,0.0,1.0,2,Loyal Users,1,0,1,0
53,7,3600.0,6,3,0.5,0.0,3,Hesitant Users,0,0,0,0
53,8,3600.0,6,5,0.6666666666666666,0.0,3,Hesitant Users,0,0,0,0
53,9,3600.0,6,4,0.0,1.0,2,Loyal Users,1,0,1,0
53,10,3600.0,10,3,0.1,0.0,1,Impulsive Buyers,0,0,0,0
54,1,3600.0,8,3,0.375,0.0,3,Hesitant Users,0,0,0,0
54,2,3600.0,9,3,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
54,3,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
54,4,3600.0,9,5,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
54,5,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
54,6,3600.0,10,4,0.2,0.0,1,Impulsive Buyers,0,0,0,0
54,7,3600.0,10,6,0.2,0.0,1,Impulsive Buyers,0,1,0,0
54,8,3600.0,5,2,0.0,0.0,0,Explorers,0,0,0,0
54,9,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
54,10,3600.0,9,3,0.2222222222222222,0.0,1,Impulsive Buyers,0,0,0,0
55,1,3600.0,10,7,0.0,1.0,2,Loyal Users,1,1,1,0
55,2,3600.0,6,1,0.0,0.0,0,Explorers,0,0,0,0
55,3,3600.0,5,4,0.2,0.0,3,Hesitant Users,0,0,0,0
55,4,3600.0,6,4,0.0,1.0,2,Loyal Users,1,0,1,0
55,5,3600.0,6,2,0.0,1.0,2,Loyal Users,1,0,1,0
55,6,3600.0,9,4,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
55,7,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
55,8,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
55,9,3600.0,9,3,0.0,1.0,2,Loyal Users,1,0,1,0
55,10,3600.0,10,2,0.1,0.0,1,Impulsive Buyers,0,0,0,0
56,1,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
56,2,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
56,3,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
56,4,3600.0,10,4,0.0,1.0,2,Loyal Users,1,0,1,0
56,5,3600.0,10,4,0.0,1.0,2,Loyal Users,1,0,1,0
56,6,3600.0,6,2,0.0,1.0,2,Loyal Users,1,0,1,0
56,7,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
56,8,3600.0,8,4,0.25,0.0,1,Impulsive Buyers,0,0,0,0
56,9,3600.0,8,1,0.125,0.0,0,Explorers,0,0,0,0
56,10,3600.0,9,5,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
57,1,3600.0,7,5,0.0,1.0,2,Loyal Users,1,0,1,0
57,2,3600.0,5,2,0.0,1.0,2,Loyal Users,0,0,1,0
57,3,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
57,4,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
57,5,3600.0,10,7,0.3,0.0,1,Impulsive Buyers,0,1,0,0
57,6,3600.0,6,5,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
57,7,3600.0,8,6,0.25,0.0,1,Impulsive Buyers,0,1,0,0
57,8,3600.0,5,3,0.4,0.0,3,Hesitant Users,0,0,0,0
57,9,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
57,10,3600.0,8,6,0.25,0.0,1,Impulsive Buyers,0,1,0,0
58,1,3600.0,7,2,0.0,1.0,2,Loyal Users,1,0,1,0
58,2,3600.0,10,6,0.1,0.0,1,Impulsive Buyers,0,1,0,0
58,3,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
58,4,3600.0,6,0,0.0,0.0,0,Explorers,0,0,0,0
58,5,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
58,6,3600.0,5,4,0.2,0.0,3,Hesitant Users,0,0,0,0
58,7,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
58,8,3600.0,6,2,0.0,1.0,2,Loyal Users,1,0,1,0
58,9,3600.0,6,2,0.0,0.0,0,Explorers,0,0,0,0
58,10,3600.0,8,2,0.25,0.0,3,Hesitant Users,0,0,0,0
59,1,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
59,2,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
59,3,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
59,4,3600.0,7,4,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
59,5,3600.0,8,4,0.25,0.0,1,Impulsive Buyers,0,0,0,0
59,6,3600.0,5,3,0.0,1.0,2,Loyal Users,0,0,1,0
59,7,3600.0,10,5,0.2,0.0,1,Impulsive Buyers,0,0,0,0
59,8,3600.0,6,2,0.0,1.0,2,Loyal Users,1,0,1,0
59,9,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
59,10,3600.0,8,6,0.25,0.0,1,Impulsive Buyers,0,1,0,0
60,1,3600.0,10,2,0.0,0.0,0,Explorers,0,0,0,0
60,2,3600.0,6,1,0.0,1.0,2,Loyal Users,1,0,1,0
60,3,3600.0,6,2,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
60,4,3600.0,9,7,0.3333333333333333,0.0,1,Impulsive Buyers,0,1,0,0
60,5,3600.0,10,6,0.1,0.0,1,Impulsive Buyers,0,1,0,0
60,6,3600.0,9,7,0.2222222222222222,0.0,1,Impulsive Buyers,0,1,0,0
60,7,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
60,8,3600.0,8,5,0.0,1.0,2,Loyal Users,1,0,1,0
60,9,3600.0,8,3,0.0,1.0,2,Loyal Users,1,0,1,0
60,10,3600.0,7,0,0.0,0.0,0,Explorers,0,0,0,0
61,1,3600.0,7,1,0.1428571428571428,0.0,0,Explorers,0,0,0,0
61,2,3600.0,5,2,0.4,0.0,3,Hesitant Users,0,0,0,0
61,3,3600.0,8,6,0.375,0.0,1,Impulsive Buyers,0,1,0,0
61,4,3600.0,6,1,0.0,0.0,0,Explorers,0,0,0,0
61,5,3600.0,7,0,0.0,0.0,0,Explorers,0,0,0,0
61,6,3600.0,5,3,0.2,0.0,3,Hesitant Users,0,0,0,0
61,7,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
61,8,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
61,9,3600.0,7,5,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
61,10,3600.0,7,3,0.0,1.0,2,Loyal Users,1,0,1,0
62,1,3600.0,10,3,0.1,0.0,1,Impulsive Buyers,0,0,0,0
62,2,3600.0,10,4,0.1,0.0,1,Impulsive Buyers,0,0,0,0
62,3,3600.0,5,1,0.0,1.0,2,Loyal Users,0,0,1,0
62,4,3600.0,8,5,0.125,0.0,1,Impulsive Buyers,0,0,0,0
62,5,3600.0,8,4,0.25,0.0,1,Impulsive Buyers,0,0,0,0
62,6,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
62,7,3600.0,9,6,0.1111111111111111,0.0,1,Impulsive Buyers,0,1,0,0
62,8,3600.0,9,5,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
62,9,3600.0,8,6,0.125,0.0,1,Impulsive Buyers,0,1,0,0
62,10,3600.0,5,2,0.0,0.0,0,Explorers,0,0,0,0
63,1,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
63,2,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
63,3,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
63,4,3600.0,8,3,0.0,1.0,2,Loyal Users,1,0,1,0
63,5,3600.0,6,0,0.0,0.0,0,Explorers,0,0,0,0
63,6,3600.0,6,2,0.0,0.0,0,Explorers,0,0,0,0
63,7,3600.0,9,2,0.1111111111111111,0.0,0,Explorers,0,0,0,0
63,8,3600.0,9,6,0.2222222222222222,0.0,1,Impulsive Buyers,0,1,0,0
63,9,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
63,10,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
64,1,3600.0,5,4,0.2,0.0,3,Hesitant Users,0,0,0,0
64,2,3600.0,10,6,0.0,1.0,2,Loyal Users,1,1,1,0
64,3,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
64,4,3600.0,8,6,0.25,0.0,1,Impulsive Buyers,0,1,0,0
64,5,3600.0,10,4,0.0,1.0,2,Loyal Users,1,0,1,0
64,6,3600.0,9,3,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
64,7,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
64,8,3600.0,5,2,0.2,0.0,3,Hesitant Users,0,0,0,0
64,9,3600.0,8,2,0.25,0.0,3,Hesitant Users,0,0,0,0
64,10,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
65,1,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
65,2,3600.0,10,4,0.2,0.0,1,Impulsive Buyers,0,0,0,0
65,3,3600.0,10,6,0.1,0.0,1,Impulsive Buyers,0,1,0,0
65,4,3600.0,10,4,0.0,0.0,1,Impulsive Buyers,0,0,0,0
65,5,3600.0,8,2,0.125,0.0,0,Explorers,0,0,0,0
65,6,3600.0,8,5,0.375,0.0,1,Impulsive Buyers,0,0,0,0
65,7,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
65,8,3600.0,8,5,0.25,0.0,1,Impulsive Buyers,0,0,0,0
65,9,3600.0,10,6,0.1,0.0,1,Impulsive Buyers,0,1,0,0
65,10,3600.0,10,5,0.3,0.0,1,Impulsive Buyers,0,0,0,0
66,1,3600.0,9,2,0.1111111111111111,0.0,0,Explorers,0,0,0,0
66,2,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
66,3,3600.0,8,3,0.25,0.0,3,Hesitant Users,0,0,0,0
66,4,3600.0,7,3,0.1428571428571428,0.0,3,Hesitant Users,0,0,0,0
66,5,3600.0,5,4,0.2,0.0,3,Hesitant Users,0,0,0,0
66,6,3600.0,5,2,0.4,0.0,3,Hesitant Users,0,0,0,0
66,7,3600.0,10,5,0.1,0.0,1,Impulsive Buyers,0,0,0,0
66,8,3600.0,9,6,0.1111111111111111,0.0,1,Impulsive Buyers,0,1,0,0
66,9,3600.0,10,2,0.0,1.0,2,Loyal Users,1,0,1,0
66,10,3600.0,5,1,0.0,0.0,0,Explorers,0,0,0,0
67,1,3600.0,5,0,0.0,0.0,0,Explorers,0,0,0,0
67,2,3600.0,7,2,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
67,3,3600.0,10,5,0.0,1.0,2,Loyal Users,1,0,1,0
67,4,3600.0,9,4,0.3333333333333333,0.0,1,Impulsive Buyers,0,0,0,0
67,5,3600.0,7,2,0.1428571428571428,0.0,0,Explorers,0,0,0,0
67,6,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
67,7,3600.0,6,4,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
67,8,3600.0,8,2,0.125,0.0,0,Explorers,0,0,0,0
67,9,3600.0,6,3,0.1666666666666666,0.0,3,Hesitant Users,0,0,0,0
67,10,3600.0,9,6,0.2222222222222222,0.0,1,Impulsive Buyers,0,1,0,0
68,1,3600.0,5,4,0.2,0.0,3,Hesitant Users,0,0,0,0
68,2,3600.0,9,4,0.1111111111111111,0.0,1,Impulsive Buyers,0,0,0,0
68,3,3600.0,10,4,0.0,1.0,2,Loyal Users,1,0,1,0
68,4,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
68,5,3600.0,9,2,0.0,1.0,2,Loyal Users,1,0,1,0
68,6,3600.0,8,1,0.0,0.0,0,Explorers,0,0,0,0
68,7,3600.0,10,4,0.3,0.0,1,Impulsive Buyers,0,0,0,0
68,8,3600.0,8,4,0.125,0.0,1,Impulsive Buyers,0,0,0,0
68,9,3600.0,8,5,0.125,0.0,1,Impulsive Buyers,0,0,0,0
68,10,3600.0,5,1,0.2,0.0,3,Hesitant Users,0,0,0,0
69,1,3600.0,6,4,0.3333333333333333,0.0,3,Hesitant Users,0,0,0,0
69,2,3600.0,7,3,0.2857142857142857,0.0,3,Hesitant Users,0,0,0,0
